song_id,artist_id
564,1679
565,97
566,98
567,99
568,98
569,100
570,101
571,101
572,102
573,103
574,104
575,102
576,102
577,102
578,102
579,105
580,106
581,106
582,106
584,106
585,106
586,106
587,106
588,107
589,107
590,107
591,107
592,108
593,109
594,110
595,110
596,112
597,112
598,112
599,112
600,113
601,114
602,114
603,115
604,116
605,116
606,117
607,117
608,118
609,119
610,120
611,121
612,121
613,121
614,121
615,121
616,121
617,121
618,121
619,121
620,121
621,378
622,378
623,378
624,378
625,378
626,378
627,378
628,378
629,378
630,378
631,378
632,378
633,862
634,378
635,378
636,378
637,378
638,378
639,378
640,378
641,378
642,378
643,378
644,378
645,378
646,378
647,378
648,378
649,378
650,378
651,378
652,378
653,378
654,378
655,378
656,378
657,378
658,378
659,378
660,378
661,378
662,378
663,378
665,378
666,378
667,378
668,378
669,378
670,378
671,378
672,378
673,378
674,378
675,378
676,378
677,378
678,378
679,378
680,378
681,378
682,378
683,378
684,378
685,378
686,378
688,378
689,378
690,378
691,378
692,378
693,378
694,378
695,378
696,378
697,378
698,378
699,378
700,378
701,378
702,378
703,378
704,378
705,378
706,378
707,378
708,378
709,378
710,378
711,378
712,378
713,378
714,378
715,378
716,378
717,378
718,378
719,378
720,378
721,378
722,378
723,378
724,123
725,124
726,125
727,125
728,125
729,125
730,125
731,125
732,125
733,125
734,125
735,125
736,125
737,126
738,127
739,127
740,128
741,129
742,129
743,129
744,130
745,131
747,132
748,132
750,132
752,132
753,132
754,133
755,133
756,133
757,133
758,133
759,133
760,133
761,133
762,133
763,133
764,133
765,133
766,133
767,133
768,133
769,133
770,133
771,133
772,133
773,133
774,133
775,133
776,133
777,133
778,133
779,133
780,133
781,133
782,134
783,2126
783,2127
784,136
785,136
786,137
787,4244
787,3875
788,139
789,139
790,140
791,38
792,38
793,142
794,143
796,144
797,144
798,144
799,144
800,144
801,144
802,144
802,1342
803,144
804,145
805,146
806,147
807,147
808,147
809,147
810,147
811,147
812,147
812,3118
813,3660
814,147
815,147
815,3118
816,147
817,147
818,1011
819,147
820,147
821,147
821,3118
822,147
823,147
824,148
825,149
826,150
827,150
828,151
829,152
830,150
831,182
832,150
833,150
834,150
835,150
836,150
837,150
838,150
839,150
840,150
841,150
842,154
843,155
844,155
845,155
846,155
847,155
848,155
849,156
850,156
851,157
852,158
853,159
854,159
855,160
856,161
857,162
858,163
859,163
860,163
861,163
862,163
863,163
864,163
865,165
866,165
867,165
868,165
869,166
870,166
871,166
872,166
873,166
874,166
875,166
876,166
877,166
878,166
879,166
879,4445
880,166
881,166
882,166
884,168
885,168
886,168
887,168
888,168
889,168
890,168
890,572
891,4693
892,171
893,173
894,173
895,173
896,173
897,173
898,173
899,174
900,175
901,176
902,177
903,177
904,178
905,179
906,179
906,838
907,181
908,181
909,181
910,182
910,5629
911,182
912,182
913,182
914,182
915,183
916,183
917,183
918,183
919,183
920,184
921,4177
921,4178
922,186
923,186
924,186
924,1582
925,188
927,188
928,188
929,188
930,189
931,188
932,188
933,188
934,188
935,188
936,188
937,188
938,190
939,191
940,191
941,191
942,191
943,191
944,191
945,191
946,191
947,192
948,193
949,193
949,1066
950,193
950,1066
951,193
951,1066
952,193
952,1066
953,193
953,1066
954,193
954,1066
955,193
955,1066
956,193
956,1066
957,193
957,1066
958,193
958,1066
959,193
959,1066
960,193
960,1066
961,193
961,1066
962,193
962,1066
963,193
963,1066
965,193
965,1066
966,193
966,1066
967,193
967,1066
968,193
968,1066
969,193
969,1066
970,193
970,1066
971,193
971,1066
972,194
973,194
974,194
975,194
976,194
977,194
978,194
979,195
980,197
981,197
983,199
984,199
985,197
985,1220
986,201
987,202
988,202
989,202
990,203
991,204
992,205
993,205
994,205
995,205
996,205
997,205
998,205
999,205
1000,1284
1001,533
1002,205
1003,533
1004,205
1006,533
1007,205
1008,205
1009,205
1010,205
1011,205
1012,205
1013,205
1014,205
1015,205
1016,205
1017,205
1018,205
1019,205
1020,205
1021,205
1022,205
1023,205
1024,205
1025,205
1026,205
1027,205
1028,205
1029,205
1030,205
1031,205
1032,205
1033,205
1034,205
1035,205
1036,4433
1037,205
1038,205
1039,205
1040,205
1041,205
1042,205
1043,205
1044,206
1045,206
1046,207
1047,207
1048,207
1049,207
1050,207
1051,207
1052,207
1053,207
1054,207
1055,207
1056,207
1057,207
1058,207
1059,207
1060,207
1061,207
1062,207
1063,207
1064,207
1065,207
1066,207
1067,207
1068,207
1069,207
1070,207
1071,207
1072,207
1073,207
1074,207
1075,207
1076,207
1077,207
1078,207
1079,207
1080,207
1081,207
1082,207
1083,207
1084,207
1085,207
1086,207
1087,207
1088,207
1089,207
1090,207
1091,207
1092,207
1093,207
1094,207
1095,207
1096,207
1097,207
1098,207
1099,207
1100,207
1100,360
1101,207
1102,207
1103,207
1104,207
1105,207
1106,207
1107,207
1108,207
1109,207
1110,207
1111,207
1112,207
1113,207
1114,207
1115,207
1115,288
1116,207
1117,207
1118,207
1119,207
1120,207
1121,207
1122,207
1123,207
1124,207
1125,207
1126,207
1127,207
1128,207
1129,207
1130,207
1131,207
1132,207
1133,207
1134,207
1135,207
1136,207
1137,207
1138,207
1139,207
1140,207
1141,207
1142,208
1143,208
1144,208
1145,208
1146,208
1147,208
1148,208
1149,208
1150,208
1151,208
1152,208
1153,208
1154,208
1155,208
1156,208
1157,208
1158,208
1159,208
1160,208
1161,208
1162,208
1163,208
1164,208
1165,208
1165,1215
1166,210
1167,211
1168,211
1169,211
1170,211
1171,211
1172,211
1173,211
1174,211
1175,211
1176,3185
1177,211
1178,211
1179,211
1180,211
1181,211
1182,211
1183,212
1184,213
1185,214
1186,215
1187,215
1188,216
1189,216
1190,216
1191,216
1192,216
1193,216
1194,216
1195,216
1196,216
1197,216
1198,216
1199,216
1200,217
1201,218
1202,218
1203,218
1204,218
1205,218
1206,218
1207,218
1208,218
1209,218
1210,218
1211,218
1212,218
1213,218
1214,218
1215,218
1216,218
1217,218
1218,218
1219,218
1220,218
1221,218
1222,218
1223,218
1224,218
1225,218
1226,218
1227,218
1228,218
1229,218
1230,218
1231,218
1232,218
1233,218
1234,218
1235,218
1236,218
1237,218
1238,218
1239,218
1239,1675
1240,220
1241,221
1242,221
1243,221
1244,221
1245,221
1246,221
1247,221
1248,221
1249,221
1250,221
1251,221
1252,221
1253,222
1254,223
1255,224
1256,224
1257,224
1258,224
1259,224
1260,224
1261,224
1262,224
1263,225
1264,226
1265,227
1266,227
1267,227
1268,227
1269,227
1270,227
1271,227
1272,228
1273,229
1274,229
1275,229
1276,229
1277,229
1278,229
1279,229
1280,229
1281,229
1282,230
1283,230
1284,231
1285,231
1286,231
1287,232
1288,233
1289,234
1290,235
1291,234
1292,236
1293,236
1294,236
1295,236
1296,236
1297,236
1298,236
1299,237
1300,237
1301,237
1302,237
1303,237
1304,237
1305,237
1306,237
1307,237
1308,237
1309,237
1310,237
1311,237
1312,237
1313,237
1313,1582
1314,239
1315,240
1316,241
1317,241
1318,241
1319,242
1320,243
1321,243
1322,244
1324,246
1325,247
1326,247
1327,248
1328,1807
1329,248
1330,248
1331,248
1332,248
1333,248
1334,248
1335,248
1336,248
1337,248
1338,248
1339,248
1340,248
1341,248
1342,248
1343,248
1344,248
1345,248
1346,248
1347,249
1348,250
1349,252
1350,252
1351,252
1352,254
1353,254
1354,254
1355,254
1356,254
1357,254
1358,254
1359,254
1360,254
1361,864
1362,254
1363,254
1364,254
1365,254
1366,254
1367,254
1368,254
1369,255
1370,257
1371,257
1372,257
1373,257
1374,257
1375,257
1376,257
1377,257
1378,257
1379,257
1380,257
1381,257
1382,257
1383,257
1384,257
1385,257
1386,257
1387,257
1388,257
1389,257
1390,257
1391,257
1392,257
1393,257
1394,257
1395,257
1396,258
1397,259
1398,259
1399,259
1400,259
1401,259
1402,259
1403,259
1404,259
1405,259
1406,259
1407,259
1408,259
1409,259
1410,259
1411,259
1412,259
1413,259
1414,260
1415,260
1416,260
1417,260
1418,260
1419,260
1420,260
1421,260
1422,260
1423,260
1424,260
1425,260
1426,260
1427,260
1428,260
1429,260
1430,260
1431,260
1432,260
1433,260
1434,260
1435,260
1436,2421
1436,260
1436,3702
1437,260
1438,260
1438,4414
1439,4406
1439,260
1440,260
1440,4403
1441,260
1441,2594
1442,267
1443,268
1444,268
1445,268
1446,269
1447,270
1448,270
1449,271
1450,272
1451,272
1452,272
1453,272
1454,272
1455,272
1456,273
1457,274
1458,275
1459,275
1460,276
1461,276
1462,277
1463,277
1464,277
1465,277
1466,277
1467,277
1468,277
1469,277
1470,277
1471,277
1472,277
1473,277
1474,278
1475,278
1476,278
1477,279
1478,280
1479,280
1480,280
1481,714
1482,282
1483,283
1484,284
1485,284
1486,284
1487,285
1488,286
1489,287
1490,288
1491,289
1492,290
1493,290
1494,291
1495,291
1496,291
1497,291
1498,291
1499,292
1500,292
1501,292
1502,292
1503,292
1504,292
1505,1284
1506,292
1507,292
1508,292
1509,292
1510,292
1511,293
1512,2556
1512,1210
1512,1283
1513,295
1514,4163
1515,296
1516,296
1517,4650
1517,296
1518,298
1519,298
1520,298
1521,299
1522,300
1523,309
1524,302
1525,303
1526,304
1527,304
1528,304
1529,304
1530,2556
1530,4417
1531,306
1532,307
1533,308
1534,309
1535,309
1536,309
1537,309
1538,309
1539,309
1540,309
1541,309
1542,309
1543,310
1544,310
1545,310
1546,310
1547,310
1548,310
1549,310
1550,310
1551,310
1552,310
1553,310
1554,310
1555,310
1556,310
1557,310
1558,310
1559,310
1560,310
1561,310
1562,310
1563,310
1564,310
1565,310
1566,310
1567,310
1568,310
1569,310
1570,310
1571,310
1572,310
1573,310
1574,310
1575,310
1576,310
1577,310
1578,310
1579,310
1580,310
1581,310
1582,310
1583,310
1584,310
1585,310
1586,310
1587,310
1588,310
1589,310
1590,310
1591,310
1592,310
1593,310
1594,310
1595,310
1596,310
1597,310
1598,310
1599,310
1600,310
1601,310
1602,310
1603,310
1604,310
1605,310
1606,310
1607,310
1608,310
1609,310
1610,310
1611,310
1612,310
1613,310
1614,310
1615,310
1616,310
1617,310
1618,310
1619,310
1620,310
1621,310
1622,310
1623,310
1624,310
1625,310
1626,310
1627,310
1628,310
1629,310
1630,310
1630,511
1631,310
1632,310
1633,310
1634,310
1635,310
1636,310
1637,310
1638,310
1638,595
1639,310
1640,311
1641,1284
1642,1284
1643,312
1644,312
1645,312
1646,401
1647,1284
1648,312
1649,312
1650,312
1651,401
1652,312
1653,1284
1654,312
1655,312
1656,312
1657,1793
1658,1793
1659,1793
1660,1793
1661,1793
1662,312
1663,312
1664,3531
1665,401
1666,312
1667,312
1668,312
1669,313
1670,314
1671,315
1672,316
1673,317
1674,318
1675,1580
1676,319
1677,319
1678,319
1679,320
1680,320
1681,321
1682,322
1683,322
1684,322
1685,322
1686,322
1687,322
1688,322
1689,322
1689,3918
1690,324
1691,325
1692,326
1693,327
1694,328
1695,328
1696,329
1697,740
1698,2054
1698,740
1699,330
1700,331
1701,331
1702,331
1703,331
1704,331
1705,331
1706,331
1707,331
1708,331
1709,331
1710,331
1711,331
1712,331
1713,331
1714,331
1715,331
1716,331
1717,331
1718,331
1719,331
1720,331
1721,331
1722,331
1723,331
1724,331
1725,331
1726,331
1727,331
1728,331
1729,331
1730,331
1731,331
1732,331
1733,331
1734,331
1735,331
1736,331
1737,331
1738,331
1739,331
1740,331
1741,331
1742,331
1743,331
1744,331
1745,331
1746,331
1747,331
1748,331
1749,331
1750,331
1751,331
1752,331
1753,331
1754,331
1755,331
1756,331
1757,331
1758,331
1759,331
1760,331
1761,332
1762,332
1763,332
1764,332
1765,332
1766,332
1767,332
1768,1284
1769,332
1770,332
1771,332
1772,332
1773,332
1774,332
1775,332
1776,332
1777,332
1778,332
1779,332
1780,332
1781,332
1782,332
1783,332
1784,332
1785,332
1786,332
1787,332
1788,333
1789,334
1790,334
1791,334
1792,334
1793,334
1794,334
1795,334
1796,334
1797,334
1798,334
1799,334
1800,334
1801,334
1802,334
1803,334
1804,334
1805,334
1806,334
1807,334
1808,334
1809,334
1810,334
1811,334
1812,334
1813,334
1814,334
1815,334
1816,334
1817,334
1818,334
1819,334
1820,334
1821,334
1822,334
1823,334
1824,334
1825,334
1826,334
1827,334
1828,334
1829,334
1830,334
1831,334
1831,1241
1832,336
1833,337
1834,337
1835,337
1836,337
1837,337
1838,337
1839,337
1840,337
1841,337
1842,337
1843,338
1844,339
1845,339
1846,339
1847,339
1848,339
1849,339
1850,339
1851,339
1852,339
1854,341
1855,342
1856,343
1857,344
1858,345
1859,346
1860,347
1861,348
1862,348
1863,349
1864,350
1865,350
1866,351
1867,352
1868,5738
1869,354
1870,354
1871,355
1872,2015
1873,357
1874,358
1874,3814
1875,359
1876,359
1877,359
1878,359
1879,359
1880,359
1881,359
1882,359
1883,359
1884,1830
1884,359
1885,359
1886,359
1887,359
1888,359
1889,359
1890,359
1891,359
1892,359
1893,359
1894,360
1895,360
1896,361
1897,362
1898,363
1899,363
1900,363
1901,363
1902,363
1903,363
1904,364
1905,364
1906,364
1907,364
1908,364
1909,365
1910,366
1911,367
1912,367
1913,367
1914,367
1915,367
1916,367
1917,367
1918,367
1919,368
1920,368
1921,368
1922,368
1923,368
1923,838
1924,370
1925,370
1926,370
1927,370
1928,370
1929,370
1930,370
1931,370
1932,370
1933,370
1934,370
1935,371
1936,371
1937,371
1938,371
1939,371
1940,371
1941,371
1942,371
1943,371
1944,371
1945,371
1946,371
1947,371
1948,371
1949,371
1950,371
1951,371
1952,371
1953,371
1954,371
1955,371
1956,371
1957,371
1958,371
1959,372
1959,528
1960,372
1960,528
1961,373
1962,374
1963,375
1964,376
1965,376
1966,377
1967,378
1968,378
1969,378
1970,378
1971,378
1972,378
1973,378
1974,378
1975,378
1976,378
1977,378
1978,378
1979,378
1979,4517
1980,378
1981,378
1982,378
1983,378
1984,378
1985,378
1986,378
1987,378
1988,378
1989,378
1990,378
1991,378
1992,378
1993,378
1994,378
1995,378
1996,378
1997,378
1998,378
1999,378
2000,378
2001,378
2002,378
2003,378
2004,378
2005,378
2006,378
2007,378
2008,378
2009,378
2011,378
2012,378
2013,378
2014,378
2015,378
2016,378
2017,378
2018,378
2019,378
2020,378
2021,378
2022,378
2023,378
2024,378
2025,378
2026,378
2027,378
2028,378
2029,378
2030,378
2031,378
2032,378
2033,378
2034,378
2035,378
2036,378
2037,378
2038,378
2039,378
2040,378
2041,378
2042,378
2043,378
2044,378
2045,378
2046,378
2047,378
2048,378
2049,378
2050,378
2051,378
2052,378
2053,378
2054,378
2055,378
2056,378
2057,378
2058,378
2059,378
2060,378
2061,378
2062,378
2063,378
2064,378
2065,378
2066,378
2067,378
2068,378
2069,378
2070,378
2071,378
2072,378
2073,378
2074,378
2075,378
2076,378
2077,378
2078,378
2079,378
2080,378
2081,378
2082,378
2083,378
2084,378
2085,378
2086,378
2087,378
2088,378
2089,378
2090,378
2091,378
2092,378
2093,38
2094,378
2095,378
2096,378
2097,378
2098,378
2099,378
2100,378
2101,378
2102,378
2103,378
2104,378
2105,378
2106,378
2107,378
2108,378
2109,378
2110,378
2111,378
2112,378
2113,378
2114,378
2115,378
2116,378
2117,378
2118,378
2119,378
2120,378
2121,378
2122,378
2123,378
2124,378
2125,378
2126,378
2127,378
2128,378
2129,378
2130,378
2131,379
2132,380
2133,381
2134,382
2135,382
2136,383
2137,383
2139,383
2140,383
2141,383
2142,383
2143,383
2144,383
2145,383
2146,383
2147,383
2148,383
2149,383
2150,383
2151,383
2152,383
2153,383
2154,383
2155,383
2156,383
2157,383
2159,383
2160,383
2161,383
2162,383
2164,383
2165,383
2166,383
2167,383
2168,383
2169,383
2170,383
2171,383
2172,383
2173,383
2174,383
2175,383
2177,383
2178,384
2179,385
2180,386
2181,386
2182,386
2183,386
2184,386
2185,386
2185,1712
2186,388
2187,389
2188,390
2189,390
2190,390
2191,390
2192,390
2193,390
2194,390
2195,390
2196,390
2197,390
2198,390
2199,390
2200,390
2201,391
2202,391
2202,1762
2203,393
2204,393
2205,393
2206,394
2207,395
2208,395
2209,395
2210,395
2211,395
2212,395
2213,395
2214,395
2215,395
2216,395
2217,395
2218,395
2219,395
2220,395
2221,395
2222,395
2223,395
2224,395
2225,395
2226,395
2227,395
2228,395
2229,395
2230,395
2231,395
2232,395
2233,395
2234,395
2235,395
2236,395
2237,395
2238,395
2239,395
2240,395
2241,395
2242,395
2243,395
2244,395
2245,395
2246,395
2247,395
2248,395
2249,395
2250,395
2251,395
2252,395
2253,395
2254,395
2255,395
2256,395
2257,395
2258,395
2259,395
2260,395
2261,395
2262,395
2263,395
2264,395
2265,395
2266,395
2267,395
2268,395
2269,395
2270,395
2271,395
2272,395
2273,395
2274,395
2275,395
2276,395
2277,395
2278,395
2279,395
2280,395
2281,396
2282,397
2283,397
2284,397
2285,398
2287,400
2288,401
2289,401
2290,401
2291,401
2292,401
2293,401
2294,401
2295,401
2296,402
2297,402
2298,403
2298,3457
2299,404
2300,2679
2302,2679
2303,2679
2304,406
2305,407
2306,408
2307,408
2308,408
2309,408
2310,408
2311,408
2312,408
2313,408
2314,408
2316,408
2317,408
2318,408
2319,408
2320,408
2321,408
2322,408
2323,408
2324,408
2325,408
2326,408
2327,408
2328,408
2329,408
2330,408
2331,408
2332,408
2333,408
2334,408
2335,409
2335,3870
2336,410
2337,410
2338,410
2339,410
2340,410
2341,410
2342,29
2342,410
2343,410
2344,410
2345,410
2346,410
2347,410
2348,29
2348,410
2349,410
2350,410
2351,410
2352,410
2353,410
2354,410
2355,410
2356,410
2357,410
2358,411
2359,412
2360,413
2361,414
2362,414
2363,415
2364,415
2365,415
2366,416
2367,417
2368,417
2369,417
2370,417
2371,417
2372,417
2373,418
2374,419
2375,420
2376,420
2377,420
2378,420
2379,421
2380,421
2381,421
2382,421
2383,421
2384,421
2385,421
2386,421
2387,421
2388,421
2389,421
2390,421
2391,421
2392,421
2393,421
2394,421
2395,421
2396,421
2397,421
2398,421
2398,1380
2399,421
2400,421
2401,421
2402,421
2403,421
2404,421
2405,421
2406,421
2407,421
2408,421
2409,421
2410,421
2411,421
2412,421
2413,421
2414,421
2414,1380
2415,421
2416,421
2417,421
2418,421
2419,421
2420,421
2421,421
2422,421
2423,421
2424,421
2425,421
2426,421
2427,421
2428,421
2429,421
2429,1995
2431,421
2432,421
2433,421
2434,421
2435,421
2436,421
2437,421
2438,421
2439,421
2440,421
2441,421
2442,421
2443,421
2444,421
2445,421
2446,421
2447,422
2448,422
2449,422
2450,423
2451,423
2452,424
2453,425
2454,425
2455,2711
2456,2711
2457,428
2458,428
2459,429
2461,5211
2462,1284
2463,1284
2464,431
2465,431
2466,431
2467,431
2468,431
2469,431
2470,431
2471,431
2472,431
2473,431
2474,431
2475,431
2476,431
2477,432
2478,432
2479,432
2480,432
2481,432
2483,432
2484,432
2485,432
2485,5138
2486,432
2487,432
2487,1285
2488,432
2489,432
2490,432
2491,432
2492,432
2493,432
2494,432
2495,432
2496,432
2497,433
2498,434
2499,434
2500,434
2501,434
2502,434
2503,434
2504,434
2505,434
2506,435
2507,436
2508,436
2509,436
2510,436
2511,436
2512,436
2513,436
2514,436
2516,436
2517,436
2518,436
2519,436
2520,436
2521,436
2522,436
2523,436
2524,436
2525,436
2526,436
2527,436
2528,436
2529,821
2530,1284
2531,5466
2532,713
2533,810
2534,1284
2535,1284
2536,1826
2537,3959
2538,713
2539,713
2540,121
2541,713
2542,713
2543,5480
2544,1284
2545,713
2546,713
2547,1284
2548,396
2549,1284
2550,713
2551,713
2552,3959
2553,3959
2554,3959
2555,3959
2556,3959
2557,1280
2557,1666
2558,1284
2559,713
2560,359
2561,5469
2562,1826
2563,1284
2564,626
2565,396
2566,1284
2567,5470
2568,5271
2569,2933
2570,2933
2571,713
2572,713
2573,713
2574,1284
2575,713
2576,1284
2577,713
2578,713
2579,713
2580,1580
2581,1284
2582,1284
2583,1284
2584,713
2585,1284
2586,3980
2587,713
2588,713
2589,713
2590,713
2591,626
2592,3959
2593,1284
2594,1284
2595,1284
2596,3959
2597,1284
2598,626
2599,2853
2600,1284
2601,713
2602,713
2603,713
2604,713
2605,713
2606,713
2607,713
2608,713
2609,713
2610,577
2611,713
2612,1284
2613,713
2614,3959
2615,5050
2615,1023
2616,438
2617,438
2618,438
2619,438
2620,438
2621,438
2622,438
2623,438
2624,713
2625,713
2626,713
2627,2933
2628,713
2629,1284
2630,1284
2631,713
2632,439
2633,439
2634,439
2635,439
2636,439
2637,439
2638,440
2639,440
2640,440
2641,440
2642,440
2643,440
2644,440
2645,441
2646,442
2647,442
2648,443
2649,444
2650,445
2651,446
2652,446
2653,447
2654,447
2655,447
2656,447
2657,447
2658,447
2659,447
2660,447
2662,447
2663,447
2663,1225
2664,447
2665,447
2666,447
2667,447
2668,447
2669,449
2670,450
2671,450
2672,450
2673,451
2674,451
2675,451
2676,451
2677,451
2678,451
2679,451
2680,451
2681,451
2682,452
2683,452
2684,452
2685,452
2686,452
2687,452
2688,452
2689,452
2690,452
2691,452
2692,452
2693,452
2694,452
2695,452
2696,452
2697,625
2698,454
2699,814
2700,456
2701,457
2702,458
2703,458
2704,459
2705,459
2706,459
2707,459
2708,459
2709,459
2710,459
2711,459
2712,459
2713,459
2714,459
2715,459
2716,459
2717,459
2718,459
2719,459
2721,459
2722,459
2723,460
2724,461
2725,461
2726,462
2727,462
2728,463
2729,463
2730,463
2731,463
2732,463
2733,463
2734,463
2735,464
2736,464
2737,464
2738,464
2739,464
2740,464
2741,464
2742,464
2743,464
2744,464
2745,465
2746,466
2747,467
2748,468
2749,469
2750,4452
2751,471
2752,471
2753,471
2754,471
2755,471
2756,471
2757,471
2758,471
2759,472
2760,473
2761,474
2762,4007
2763,476
2764,476
2765,476
2766,476
2767,476
2768,476
2769,477
2770,477
2771,477
2772,478
2773,479
2774,480
2775,480
2776,480
2777,480
2778,480
2779,480
2780,480
2781,480
2782,480
2783,481
2784,482
2785,482
2786,483
2787,483
2788,483
2789,483
2790,483
2791,483
2792,483
2793,483
2794,483
2795,483
2796,483
2797,483
2798,483
2799,483
2800,483
2801,483
2801,4461
2802,483
2803,483
2803,506
2804,483
2804,506
2805,483
2805,506
2806,483
2806,506
2807,483
2807,506
2808,483
2808,506
2808,1708
2808,834
2809,1465
2810,487
2811,488
2812,488
2813,488
2814,488
2815,488
2816,488
2817,488
2818,488
2819,488
2820,488
2821,488
2822,488
2823,488
2824,488
2825,488
2826,488
2827,488
2828,488
2829,489
2830,489
2831,489
2832,489
2833,490
2834,490
2835,490
2836,490
2837,491
2838,491
2839,492
2840,492
2841,492
2842,493
2843,494
2843,4681
2844,495
2845,496
2846,497
2847,498
2848,499
2849,499
2850,499
2851,499
2852,499
2853,499
2854,499
2855,499
2856,499
2857,499
2858,499
2859,500
2860,501
2861,502
2862,503
2863,503
2864,503
2865,503
2866,503
2867,503
2869,503
2871,503
2872,503
2873,503
2874,503
2875,503
2876,503
2877,326
2877,503
2878,503
2879,503
2880,503
2881,503
2882,658
2882,1713
2883,503
